record_id,region_name,location_name,country,latitude,longitude,elevation_m,month,year,inundated_area_km2,total_floodplain_area_km2,inundation_fraction,flood_duration_days,water_depth_cm,river_stage_m,rainfall_mm,flood_frequency_class,wetland_habitat_type,vegetation_type,seasonal_flooding,permanent_water_present,suitable_for_rice,suitable_for_wetland_crops,suitable_for_trees,flood_adapted_plants_recommended
764,Amazon_Mainstem,Location_0764,Brazil,-1.7043,-61.8107,69,Jul,1981,3040,50000,0.061,0,77,10.78,70,Rare,Savanna,Aquatic,No,No,No,No,Yes,Standard_Crops_OK
765,Amazon_Mainstem,Location_0765,Brazil,-2.6676,-68.1624,125,Apr,1981,18886,50000,0.378,17,70,8.24,175,Frequent,Swamp,Aquatic,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
766,Bananal,Location_0766,Brazil,-11.3472,-51.8357,113,Jan,1980,8876,20000,0.444,24,92,2.18,390,Frequent,Riparian,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
767,Bananal,Location_0767,Brazil,-11.2197,-49.7013,153,Feb,1984,4477,20000,0.224,16,45,1.63,299,Occasional,Riparian,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
768,Llanos_de_Mojos,Location_0768,Bolivia,-12.5678,-63.9319,194,Jan,1981,34497,60000,0.575,15,107,6.01,392,Annual,Savanna,Mixed,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
769,Roraima,Location_0769,Brazil,4.1518,-59.1357,212,Apr,1980,1164,5000,0.233,20,34,2.69,323,Occasional,Open_Water,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
770,Pantanal,Location_0770,Brazil,-18.2393,-56.3516,195,Jun,1987,31194,140000,0.223,4,12,11.57,57,Occasional,Riparian,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
771,Roraima,Location_0771,Brazil,3.5532,-60.6623,111,Feb,1984,1652,5000,0.33,19,54,2.86,376,Frequent,Floodplain_Forest,Mixed,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
772,Llanos_Orinoco,Location_0772,Venezuela,7.3147,-67.0158,184,Mar,1980,27825,40000,0.696,19,226,11.77,398,Annual,Marsh,Grassland,Yes,No,No,No,No,Aquatic_Plants_Only
773,Roraima,Location_0773,Brazil,3.5047,-61.31,94,Nov,1984,2237,5000,0.447,27,130,5.05,199,Frequent,Swamp,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
774,Roraima,Location_0774,Brazil,3.9904,-60.8486,212,Jun,1979,508,5000,0.102,9,69,1.92,68,Occasional,Floodplain_Forest,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
775,Pantanal,Location_0775,Brazil,-20.55,-55.1518,178,Jun,1979,17227,140000,0.123,9,1,0.89,35,Occasional,Floodplain_Forest,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
776,Amazon_Mainstem,Location_0776,Brazil,-4.0656,-57.3304,249,Jul,1981,4769,50000,0.095,8,70,1.55,44,Rare,Riparian,Grassland,No,No,No,No,Yes,Standard_Crops_OK
777,Pantanal,Location_0777,Brazil,-18.8034,-55.444,126,Jan,1983,93216,140000,0.666,17,270,2.56,384,Annual,Floodplain_Forest,Sedges,Yes,No,No,No,No,Aquatic_Plants_Only
778,Llanos_Orinoco,Location_0778,Venezuela,8.965,-69.1043,153,May,1983,24816,40000,0.62,25,130,7.47,284,Annual,Savanna,Mixed,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
779,Llanos_de_Mojos,Location_0779,Bolivia,-14.2678,-64.3609,82,Sep,1980,7874,60000,0.131,0,50,7.51,60,Occasional,Savanna,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
780,Roraima,Location_0780,Brazil,3.4224,-60.1456,219,Nov,1986,2495,5000,0.499,18,121,2.36,275,Frequent,Swamp,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
781,Amazon_Mainstem,Location_0781,Brazil,-2.9243,-53.0612,231,Nov,1983,19770,50000,0.395,25,147,0.88,400,Frequent,Marsh,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
782,Pantanal,Location_0782,Brazil,-17.18,-56.2992,214,Feb,1981,91469,140000,0.653,24,152,11.79,184,Annual,Savanna,Forest,Yes,No,Yes,No,No,Aquatic_Plants_Only
783,Bananal,Location_0783,Brazil,-10.9263,-50.1911,78,Feb,1987,9662,20000,0.483,15,145,9.15,232,Frequent,Floodplain_Forest,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
784,Amazon_Mainstem,Location_0784,Brazil,-3.5746,-66.0515,99,Mar,1980,21154,50000,0.423,28,138,3.69,185,Frequent,Swamp,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
785,Roraima,Location_0785,Brazil,3.7651,-59.7198,159,Jun,1979,360,5000,0.072,0,73,10.44,49,Rare,Open_Water,Sedges,No,No,No,No,Yes,Standard_Crops_OK
786,Bananal,Location_0786,Brazil,-12.1782,-49.9881,140,Jan,1980,9681,20000,0.484,30,132,7.68,356,Frequent,Swamp,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
787,Llanos_de_Mojos,Location_0787,Bolivia,-15.0759,-63.1788,76,Apr,1985,34302,60000,0.572,29,125,1.97,192,Annual,Floodplain_Forest,Aquatic,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
788,Llanos_Orinoco,Location_0788,Venezuela,4.6239,-66.33,219,Apr,1980,26230,40000,0.656,17,214,3.74,313,Annual,Floodplain_Forest,Mixed,Yes,No,No,No,No,Aquatic_Plants_Only
789,Roraima,Location_0789,Brazil,4.1519,-60.6534,166,Nov,1984,1645,5000,0.329,27,80,6.5,205,Frequent,Riparian,Aquatic,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
790,Llanos_de_Mojos,Location_0790,Bolivia,-14.9464,-61.1806,227,Jan,1984,52567,60000,0.876,15,215,5.75,286,Permanent,Riparian,Aquatic,No,Yes,No,No,No,Aquatic_Plants_Only
791,Pantanal,Location_0791,Brazil,-16.9146,-56.0711,165,Sep,1979,27538,140000,0.197,3,5,6.94,32,Occasional,Savanna,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
792,Llanos_Orinoco,Location_0792,Venezuela,5.9046,-70.6917,116,Jun,1980,6383,40000,0.16,2,38,7.64,68,Occasional,Savanna,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
793,Amazon_Mainstem,Location_0793,Brazil,-1.879,-64.7693,240,May,1984,22955,50000,0.459,25,114,11.8,203,Frequent,Riparian,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
794,Amazon_Mainstem,Location_0794,Brazil,-3.6341,-53.748,173,Jun,1979,6381,50000,0.128,0,43,11.89,56,Occasional,Floodplain_Forest,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
795,Amazon_Mainstem,Location_0795,Brazil,-4.0111,-58.5978,114,Jul,1987,6093,50000,0.122,1,31,9.58,91,Occasional,Swamp,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
796,Roraima,Location_0796,Brazil,3.1781,-59.931,167,Jun,1980,508,5000,0.102,7,7,9.71,74,Occasional,Open_Water,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
797,Roraima,Location_0797,Brazil,4.1673,-59.7166,210,Jan,1983,1910,5000,0.382,17,124,0.62,226,Frequent,Open_Water,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
798,Llanos_de_Mojos,Location_0798,Bolivia,-14.1271,-62.122,75,Aug,1979,9769,60000,0.163,2,34,6.58,22,Occasional,Floodplain_Forest,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
799,Amazon_Mainstem,Location_0799,Brazil,-4.4328,-68.3062,196,Jan,1980,23464,50000,0.469,24,119,10.46,339,Frequent,Swamp,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
800,Llanos_Orinoco,Location_0800,Venezuela,5.7965,-71.8436,146,Apr,1981,13528,40000,0.338,25,97,6.33,283,Frequent,Marsh,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
801,Pantanal,Location_0801,Brazil,-19.2494,-55.3211,89,May,1986,63039,140000,0.45,22,106,11.88,352,Frequent,Marsh,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
802,Amazon_Mainstem,Location_0802,Brazil,-3.8578,-59.672,195,Jul,1983,7840,50000,0.157,4,7,11.46,85,Occasional,Open_Water,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
803,Llanos_Orinoco,Location_0803,Venezuela,7.7783,-67.5797,197,Jan,1986,16732,40000,0.418,16,100,2.97,207,Frequent,Riparian,Forest,Yes,No,Yes,Yes,Marginal,Flood_Tolerant_Species
804,Roraima,Location_0804,Brazil,2.8602,-59.8274,125,May,1980,1295,5000,0.259,16,39,5.61,293,Occasional,Floodplain_Forest,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
805,Roraima,Location_0805,Brazil,2.3595,-60.9351,227,Feb,1983,1925,5000,0.385,29,134,2.49,377,Frequent,Floodplain_Forest,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
806,Bananal,Location_0806,Brazil,-12.0453,-50.7393,111,May,1980,9966,20000,0.498,18,88,8.55,355,Frequent,Floodplain_Forest,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
807,Pantanal,Location_0807,Brazil,-17.2037,-57.4313,61,Aug,1984,28666,140000,0.205,1,35,9.46,22,Occasional,Savanna,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
808,Llanos_Orinoco,Location_0808,Venezuela,6.4687,-71.2044,229,Sep,1980,4913,40000,0.123,9,14,2.14,97,Occasional,Riparian,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
809,Roraima,Location_0809,Brazil,3.9354,-60.9362,176,Dec,1987,2364,5000,0.473,18,91,11.82,168,Frequent,Savanna,Sedges,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
810,Roraima,Location_0810,Brazil,4.1391,-61.326,148,Feb,1979,2208,5000,0.442,19,122,2.34,152,Frequent,Marsh,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
811,Pantanal,Location_0811,Brazil,-20.2159,-56.1713,72,Mar,1985,82285,140000,0.588,16,104,9.93,334,Annual,Marsh,Mixed,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
812,Bananal,Location_0812,Brazil,-14.6467,-51.0612,53,Jul,1980,2344,20000,0.117,2,58,11.15,26,Occasional,Savanna,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
813,Roraima,Location_0813,Brazil,3.1408,-59.8238,143,Jan,1985,1786,5000,0.357,27,88,8.59,263,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
814,Bananal,Location_0814,Brazil,-10.6798,-50.8299,234,May,1982,6630,20000,0.332,26,120,4.15,388,Frequent,Riparian,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
815,Pantanal,Location_0815,Brazil,-17.6465,-56.7489,98,Jan,1981,75880,140000,0.542,29,79,9.56,168,Annual,Swamp,Aquatic,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
816,Llanos_de_Mojos,Location_0816,Bolivia,-14.4103,-66.3784,67,Feb,1982,39549,60000,0.659,18,239,0.77,169,Annual,Riparian,Palm_Swamp,Yes,No,No,No,No,Aquatic_Plants_Only
817,Roraima,Location_0817,Brazil,3.3001,-60.597,159,Dec,1983,2099,5000,0.42,25,106,2.97,200,Frequent,Open_Water,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
818,Bananal,Location_0818,Brazil,-12.0225,-49.7925,119,Jan,1987,6561,20000,0.328,23,112,6.23,213,Frequent,Riparian,Mixed,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
819,Bananal,Location_0819,Brazil,-12.9219,-50.2973,183,Mar,1983,9744,20000,0.487,29,149,3.41,298,Frequent,Swamp,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
820,Llanos_de_Mojos,Location_0820,Bolivia,-14.4497,-62.3688,69,May,1979,24903,60000,0.415,28,131,11.61,257,Frequent,Riparian,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
821,Roraima,Location_0821,Brazil,4.4996,-60.9434,117,Jun,1985,685,5000,0.137,4,65,8.97,100,Occasional,Marsh,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
822,Bananal,Location_0822,Brazil,-12.0504,-49.8039,109,Apr,1982,8627,20000,0.431,20,128,1.53,168,Frequent,Swamp,Mixed,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
823,Llanos_Orinoco,Location_0823,Venezuela,8.2136,-67.1841,183,Dec,1981,26704,40000,0.668,17,291,2.01,373,Annual,Swamp,Mixed,Yes,No,No,No,No,Aquatic_Plants_Only
824,Pantanal,Location_0824,Brazil,-20.3774,-55.5728,152,Apr,1987,58959,140000,0.421,20,128,7.83,381,Frequent,Floodplain_Forest,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
825,Pantanal,Location_0825,Brazil,-16.7251,-55.4152,94,Aug,1985,38501,140000,0.275,1,73,7.78,62,Occasional,Floodplain_Forest,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
826,Llanos_de_Mojos,Location_0826,Bolivia,-14.4664,-66.7217,65,May,1987,51710,60000,0.862,21,175,5.38,335,Permanent,Swamp,Sedges,No,Yes,No,No,No,Aquatic_Plants_Only
827,Amazon_Mainstem,Location_0827,Brazil,-2.5249,-62.532,147,Mar,1983,18927,50000,0.379,28,50,4.49,223,Frequent,Floodplain_Forest,Aquatic,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
828,Amazon_Mainstem,Location_0828,Brazil,-3.8945,-63.9477,202,Jul,1981,3384,50000,0.068,5,12,6.6,52,Rare,Floodplain_Forest,Forest,No,No,No,No,Yes,Standard_Crops_OK
829,Bananal,Location_0829,Brazil,-14.8933,-51.1964,165,May,1981,5052,20000,0.253,20,50,8.82,259,Occasional,Floodplain_Forest,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
830,Llanos_Orinoco,Location_0830,Venezuela,8.8466,-66.7411,100,Jul,1987,4671,40000,0.117,4,7,7.07,83,Occasional,Marsh,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
831,Bananal,Location_0831,Brazil,-9.9977,-51.8045,162,Jan,1985,4201,20000,0.21,28,62,11.61,311,Occasional,Swamp,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
832,Llanos_de_Mojos,Location_0832,Bolivia,-13.9029,-62.0936,61,Mar,1979,51305,60000,0.855,24,121,8.27,197,Permanent,Savanna,Mixed,No,Yes,No,No,No,Aquatic_Plants_Only
833,Bananal,Location_0833,Brazil,-13.0986,-50.8214,88,Jun,1980,1026,20000,0.051,5,37,11.76,98,Rare,Marsh,Forest,No,No,No,No,Yes,Standard_Crops_OK
834,Llanos_Orinoco,Location_0834,Venezuela,5.7809,-70.5365,170,Feb,1981,15167,40000,0.379,27,110,0.98,335,Frequent,Riparian,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
835,Llanos_de_Mojos,Location_0835,Bolivia,-12.41,-65.1566,238,Jan,1985,40565,60000,0.676,25,286,5.3,330,Annual,Open_Water,Palm_Swamp,Yes,No,No,No,No,Aquatic_Plants_Only
836,Amazon_Mainstem,Location_0836,Brazil,-2.1586,-59.3145,166,Oct,1980,5905,50000,0.118,9,23,8.03,45,Occasional,Floodplain_Forest,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
837,Roraima,Location_0837,Brazil,4.3346,-61.1319,128,Jan,1983,2033,5000,0.407,20,70,9.3,313,Frequent,Floodplain_Forest,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
838,Bananal,Location_0838,Brazil,-13.1318,-51.5989,82,Nov,1985,4086,20000,0.204,18,44,4.24,384,Occasional,Marsh,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
839,Bananal,Location_0839,Brazil,-10.2871,-51.9979,161,Nov,1979,9674,20000,0.484,16,127,2.44,177,Frequent,Savanna,Mixed,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
840,Amazon_Mainstem,Location_0840,Brazil,-3.2428,-65.6151,219,Sep,1982,6632,50000,0.133,3,23,6.8,44,Occasional,Savanna,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
841,Llanos_de_Mojos,Location_0841,Bolivia,-13.8333,-64.392,171,May,1979,32482,60000,0.541,30,138,2.9,284,Annual,Riparian,Sedges,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
842,Pantanal,Location_0842,Brazil,-19.0516,-56.4444,127,Apr,1983,109935,140000,0.785,29,167,4.49,357,Permanent,Marsh,Sedges,No,Yes,No,No,No,Aquatic_Plants_Only
843,Llanos_de_Mojos,Location_0843,Bolivia,-15.8538,-66.4629,91,Feb,1984,48066,60000,0.801,24,297,0.86,167,Permanent,Riparian,Palm_Swamp,No,Yes,No,No,No,Aquatic_Plants_Only
844,Pantanal,Location_0844,Brazil,-16.9376,-57.9222,176,Sep,1983,19206,140000,0.137,1,0,11.59,94,Occasional,Riparian,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
845,Bananal,Location_0845,Brazil,-9.808,-51.8451,220,Feb,1982,9489,20000,0.474,26,113,6.43,333,Frequent,Swamp,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
846,Pantanal,Location_0846,Brazil,-17.3911,-57.5163,130,Dec,1981,107754,140000,0.77,29,218,10.95,187,Permanent,Swamp,Forest,No,Yes,No,No,No,Aquatic_Plants_Only
847,Bananal,Location_0847,Brazil,-9.6429,-49.7413,116,Nov,1984,9725,20000,0.486,30,140,6.57,155,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
848,Roraima,Location_0848,Brazil,3.3342,-59.2567,135,May,1985,2086,5000,0.417,21,66,1.03,374,Frequent,Floodplain_Forest,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
849,Bananal,Location_0849,Brazil,-10.289,-49.886,206,Apr,1983,5584,20000,0.279,19,61,10.98,323,Occasional,Savanna,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
850,Amazon_Mainstem,Location_0850,Brazil,-2.3387,-58.0598,177,Dec,1984,20304,50000,0.406,30,123,3.05,265,Frequent,Swamp,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
851,Llanos_de_Mojos,Location_0851,Bolivia,-15.1137,-66.5249,115,Oct,1981,10434,60000,0.174,8,23,10.67,68,Occasional,Marsh,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
852,Amazon_Mainstem,Location_0852,Brazil,-2.4759,-68.4954,226,May,1983,24623,50000,0.492,19,116,7.27,375,Frequent,Open_Water,Mixed,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
853,Bananal,Location_0853,Brazil,-13.6309,-49.9487,50,Jun,1980,1199,20000,0.06,8,49,1.55,23,Rare,Swamp,Palm_Swamp,No,No,No,No,Yes,Standard_Crops_OK
854,Llanos_Orinoco,Location_0854,Venezuela,9.3214,-70.9591,243,Dec,1986,26630,40000,0.666,24,230,11.52,386,Annual,Swamp,Sedges,Yes,No,No,No,No,Aquatic_Plants_Only
855,Bananal,Location_0855,Brazil,-13.2897,-50.9959,152,Aug,1983,1159,20000,0.058,4,6,3.21,65,Rare,Marsh,Palm_Swamp,No,No,No,No,Yes,Standard_Crops_OK
856,Llanos_Orinoco,Location_0856,Venezuela,5.6723,-69.0283,82,Sep,1986,2338,40000,0.058,5,70,6.89,59,Rare,Savanna,Grassland,No,No,No,No,Yes,Standard_Crops_OK
857,Pantanal,Location_0857,Brazil,-19.3199,-57.0143,129,Apr,1984,71745,140000,0.512,23,128,9.84,175,Annual,Swamp,Forest,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
858,Llanos_Orinoco,Location_0858,Venezuela,6.9403,-69.0815,121,Sep,1981,6003,40000,0.15,6,70,8.44,85,Occasional,Open_Water,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
859,Amazon_Mainstem,Location_0859,Brazil,-2.4388,-58.8404,249,Jun,1983,9935,50000,0.199,0,67,8.6,62,Occasional,Marsh,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
860,Roraima,Location_0860,Brazil,3.7154,-60.0724,178,Feb,1980,1199,5000,0.24,26,14,11.32,237,Occasional,Riparian,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
861,Amazon_Mainstem,Location_0861,Brazil,-4.4223,-60.076,102,Mar,1981,26659,50000,0.533,19,134,0.7,380,Annual,Swamp,Forest,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
862,Bananal,Location_0862,Brazil,-13.9216,-50.9407,128,Mar,1986,6857,20000,0.343,17,120,11.84,156,Frequent,Riparian,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
863,Bananal,Location_0863,Brazil,-12.6916,-50.1882,129,May,1982,7667,20000,0.383,23,126,4.82,370,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
864,Amazon_Mainstem,Location_0864,Brazil,-2.8438,-60.191,175,Feb,1982,17643,50000,0.353,24,54,2.71,180,Frequent,Riparian,Mixed,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
865,Bananal,Location_0865,Brazil,-13.5996,-50.1633,82,Oct,1983,1083,20000,0.054,7,49,9.96,26,Rare,Swamp,Forest,No,No,No,No,Yes,Standard_Crops_OK
866,Pantanal,Location_0866,Brazil,-19.3901,-55.7132,85,Mar,1986,118626,140000,0.847,22,235,6.42,246,Permanent,Floodplain_Forest,Sedges,No,Yes,No,No,No,Aquatic_Plants_Only
867,Roraima,Location_0867,Brazil,3.6402,-60.905,51,Jun,1980,337,5000,0.067,9,3,10.92,80,Rare,Open_Water,Palm_Swamp,No,No,No,No,Yes,Standard_Crops_OK
868,Llanos_Orinoco,Location_0868,Venezuela,4.8466,-67.9935,207,May,1980,27015,40000,0.675,20,134,7.02,364,Annual,Floodplain_Forest,Aquatic,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
869,Llanos_Orinoco,Location_0869,Venezuela,4.615,-69.0124,92,Sep,1984,2742,40000,0.069,4,62,1.5,98,Rare,Riparian,Grassland,No,No,No,No,Yes,Standard_Crops_OK
870,Roraima,Location_0870,Brazil,4.1664,-59.4055,182,Sep,1985,715,5000,0.143,3,62,5.97,41,Occasional,Floodplain_Forest,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
871,Llanos_Orinoco,Location_0871,Venezuela,9.4236,-66.4925,70,Dec,1986,20669,40000,0.517,25,122,6.68,375,Annual,Savanna,Aquatic,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
872,Amazon_Mainstem,Location_0872,Brazil,-2.027,-56.0743,214,Sep,1986,7934,50000,0.159,7,48,2.88,81,Occasional,Riparian,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
873,Roraima,Location_0873,Brazil,3.3279,-60.4639,93,Mar,1983,1078,5000,0.216,26,3,2.98,343,Occasional,Floodplain_Forest,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
874,Llanos_de_Mojos,Location_0874,Bolivia,-14.0616,-67.3179,130,Mar,1981,44519,60000,0.742,29,182,8.76,355,Permanent,Savanna,Aquatic,No,Yes,No,No,No,Aquatic_Plants_Only
875,Llanos_Orinoco,Location_0875,Venezuela,9.6753,-68.9445,172,May,1980,27956,40000,0.699,22,172,1.84,277,Annual,Swamp,Mixed,Yes,No,Yes,No,No,Aquatic_Plants_Only
876,Bananal,Location_0876,Brazil,-13.4492,-50.5413,244,Mar,1981,7786,20000,0.389,17,61,11.95,257,Frequent,Riparian,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
877,Amazon_Mainstem,Location_0877,Brazil,-3.7078,-55.5758,146,Jun,1987,3305,50000,0.066,8,12,7.22,39,Rare,Floodplain_Forest,Mixed,No,No,No,No,Yes,Standard_Crops_OK
878,Bananal,Location_0878,Brazil,-10.4324,-50.6906,97,Sep,1986,2665,20000,0.133,6,14,6.03,73,Occasional,Swamp,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
879,Amazon_Mainstem,Location_0879,Brazil,-2.9635,-65.7304,106,May,1980,30977,50000,0.62,19,268,8.67,226,Annual,Savanna,Mixed,Yes,No,No,No,No,Aquatic_Plants_Only
880,Roraima,Location_0880,Brazil,4.2903,-60.9626,157,Aug,1981,488,5000,0.098,4,78,8.01,30,Rare,Savanna,Grassland,No,No,No,No,Yes,Standard_Crops_OK
881,Bananal,Location_0881,Brazil,-13.0488,-51.9059,55,May,1985,9339,20000,0.467,28,56,10.19,366,Frequent,Marsh,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
882,Amazon_Mainstem,Location_0882,Brazil,-4.3544,-58.4655,73,Jun,1983,6756,50000,0.135,9,59,0.5,60,Occasional,Swamp,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
883,Roraima,Location_0883,Brazil,3.8795,-59.7269,51,Dec,1985,1575,5000,0.315,30,149,6.15,339,Frequent,Open_Water,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
884,Amazon_Mainstem,Location_0884,Brazil,-3.1131,-56.9789,116,Mar,1984,16582,50000,0.332,30,110,8.83,240,Frequent,Savanna,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
885,Bananal,Location_0885,Brazil,-9.1829,-49.6414,216,Mar,1980,6580,20000,0.329,16,139,2.58,384,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
886,Llanos_Orinoco,Location_0886,Venezuela,6.289,-67.4058,214,Mar,1985,26034,40000,0.651,19,102,1.0,343,Annual,Marsh,Aquatic,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
887,Roraima,Location_0887,Brazil,2.7051,-59.4306,154,Oct,1987,401,5000,0.08,5,30,3.74,71,Rare,Swamp,Forest,No,No,No,No,Yes,Standard_Crops_OK
888,Bananal,Location_0888,Brazil,-13.7122,-50.6709,124,Mar,1982,9189,20000,0.459,21,122,9.41,172,Frequent,Open_Water,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
889,Bananal,Location_0889,Brazil,-10.4006,-51.349,220,May,1983,6087,20000,0.304,15,137,7.96,258,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
890,Bananal,Location_0890,Brazil,-9.9732,-51.5361,222,Oct,1985,2056,20000,0.103,8,43,2.6,89,Occasional,Swamp,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
891,Roraima,Location_0891,Brazil,2.5728,-60.9757,167,Feb,1979,2097,5000,0.419,25,76,7.35,176,Frequent,Swamp,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
